Price,unit,total_sqrt,bath,bhk,location
58,L,1435,3,3,Shela
60,L,1475,3,3,Shela
37.6,L,1215,2,2,Shela
45,L,1340,3,3,Shela
42,L,1085,2,2,Shela
60,L,1510,3,3,Shela
44.5,L,1340,3,3,Shela
52.13,L,1220,2,2,Shela
52,L,1220,2,2,Shela
45.38,L,1210,2,2,Shela
55.65,L,1484,3,3,Shela
45,L,1210,2,2,Shela
55.5,L,1484,3,3,Shela
69,L,1750,3,3,Shela
47.22,L,1130,2,2,Shela
65,L,1465,3,3,Shela
61,L,1465,3,3,Shela
57,L,1505,3,3,Shela
35.85,L,1100,2,2,Shela
69.3,L,1750,3,3,Shela
35.87,L,1100,2,2,Shela
60,L,1484,3,3,Shela
60,L,1492,3,3,Shela
55,L,1210,2,2,Shela
55,L,1210,2,2,Shela
60,L,1484,3,3,Shela
60,L,1484,3,3,Shela
60,L,1492,3,3,Shela
60,L,1492,3,3,Shela
98,L,2041,3,3,Shela
85,L,1709,3,3,Shela
97,L,2013,3,3,Shela
72.5,L,1435,3,3,Shela
67,L,1481,3,3,Shela
43,L,1485,3,3,Shela
60.5,L,1472,3,3,Shela
61.51,L,1700,3,3,Shela
61.2,L,1701,3,3,Shela
55.38,L,1510,3,3,Shela
56,L,1700,3,3,Shela
63.82,L,1725,3,3,Shela
46.25,L,1250,2,2,Shela
60.37,L,1725,3,3,Shela
53,L,1260,2,2,Shela
61,L,1725,3,3,Shela
83,L,1730,3,3,Shela
74,L,1492,3,3,Shela
60,L,1228,2,2,Shela
46,L,1085,2,2,Shela
50,L,1220,2,2,Shela
52,L,1505,3,3,Shela
62.95,L,1481,3,3,Shela
30,L,735,1,1,Shela
42,L,1085,2,2,Shela
38.9,L,1069,2,2,Shela
30,L,714,1,1,Shela
51,L,1285,2,2,Shela
81,L,1709,3,3,Shela
22,L,650,1,1,Shela
46,L,925,2,2,Shela
55.31,L,1495,3,3,Shela
75,L,1500,3,3,Shela
44.22,L,1107,2,2,Shela
48.51,L,1215,2,2,Shela
48.51,L,1215,2,2,Shela
44.22,L,1107,2,2,Shela
44.22,L,1107,2,2,Shela
48.51,L,1215,2,2,Shela
48.51,L,1215,2,2,Shela
48.43,L,1213,2,2,Shela
48.43,L,1213,2,2,Shela
42.71,L,1069,2,2,Shela
42.71,L,1069,2,2,Shela
59.58,L,1655,3,3,Shela
96.62,L,2013,3,3,Shela
65.09,L,1700,3,3,Shela
68,L,1484,3,3,Shela
45.6,L,1140,2,2,Shela
65,L,1440,3,3,Shela
58.8,L,1470,3,3,Shela
60.9,L,1505,3,3,Shela
68,L,1475,3,3,Shela
68.5,L,1481,3,3,Shela
45,L,1125,2,2,Shela
54.2,L,1465,3,3,Shela
54.39,L,1470,3,3,Shela
43.74,L,1215,2,2,Shela
41.47,L,1185,2,2,Shela
43.74,L,1215,2,2,Shela
39.55,L,1130,2,2,Shela
61.25,L,1750,3,3,Shela
51.45,L,1470,3,3,Shela
44.7,L,1340,3,3,Shela
44.7,L,1340,3,3,Shela
46,L,1225,2,2,Shela
70.2,L,926,3,3,Shela
70,L,916,3,3,Shela
70.2,L,926,3,3,Shela
70,L,916,3,3,Shela
70.3,L,931,3,3,Shela
70.3,L,931,3,3,Shela
98,L,2013,3,3,Shela
41,L,1107,2,2,Shela
49.23,L,820,3,3,Shela
40.52,L,675,2,2,Shela
48.97,L,816,3,3,Shela
39.93,L,665,2,2,Shela
73,L,968,3,3,Shela
73,L,968,3,3,Shela
47.22,L,591,2,2,Shela
47.22,L,591,2,2,Shela
61.22,L,764,3,3,Shela
61.22,L,764,3,3,Shela
49.52,L,621,2,2,Shela
49.52,L,621,2,2,Shela
61.43,L,776,3,3,Shela
61.43,L,776,3,3,Shela
50,L,1340,3,3,Shela
40,L,1069,2,2,Shela
57.34,L,1510,3,3,Shela
70,L,1475,3,3,Shela
50,L,1340,3,3,Shela
49.75,L,1340,3,3,Shela
40,L,1069,2,2,Shela
51,L,1074,2,2,Shela
58,L,1505,3,3,Shela
39.38,L,1125,2,2,Shela
45.6,L,1140,2,2,Shela
21,L,646,1,1,Shela
45,L,1285,2,2,Shela
46,L,1228,2,2,Shela
44.22,L,1107,2,2,Shela
44.22,L,1107,2,2,Shela
44.22,L,1107,2,2,Shela
44.22,L,1107,2,2,Shela
48.51,L,1215,2,2,Shela
48.51,L,1215,2,2,Shela
48.43,L,1213,2,2,Shela
48.43,L,1213,2,2,Shela
42.71,L,1069,2,2,Shela
42.71,L,1069,2,2,Shela
53.5,L,1228,2,2,Shela
53,L,1210,2,2,Shela
65,L,1484,3,3,Shela
65,L,1492,3,3,Shela
54,L,1125,2,2,Shela
54.75,L,1140,2,2,Shela
70,L,1470,3,3,Shela
75,L,1430,3,3,Shela
81,L,1500,3,3,Shela
65,L,1400,3,3,Shela
51,L,1200,2,2,Shela
60,L,1180,2,2,Shela
88,L,1701,3,3,Shela
88,L,2041,4,4,Shela
53,L,1285,2,2,Shela
92,L,1709,3,3,Shela
60,L,1140,2,2,Shela
68,L,1436,3,3,Shela
57,L,1435,3,3,Shela
70,L,1435,3,3,Shela
56,L,1250,2,2,Shela
55,L,1250,2,2,Shela
50,L,925,2,2,Shela
96.62,L,2013,3,3,Shela
61.2,L,1700,3,3,Shela
61.2,L,1700,3,3,Shela
61.2,L,1700,3,3,Shela
61.2,L,1700,3,3,Shela
45,L,1215,2,2,Shela
40,L,1105,2,2,Shela
40,L,1070,2,2,Shela
42.18,L,1140,2,2,Shela
41.63,L,1125,2,2,Shela
45.6,L,1140,2,2,Shela
58.8,L,1470,3,3,Shela
68,L,1475,3,3,Shela
73,L,1701,3,3,Shela
79,L,1783,3,3,Shela
48.71,L,1213,2,2,Shela
48.51,L,1215,2,2,Shela
61,L,1436,3,3,Shela
98,L,2013,3,3,Shela
65,L,1436,3,3,Shela
64,L,1436,3,3,Shela
71,L,1475,3,3,Shela
86.75,L,1701,3,3,Shela
55,L,1210,2,2,Shela
60,L,1484,3,3,Shela
60,L,1484,3,3,Shela
55,L,1210,2,2,Shela
55,L,1210,2,2,Shela
60,L,1484,3,3,Shela
60,L,1484,3,3,Shela
60,L,1492,3,3,Shela
60,L,1492,3,3,Shela
56.5,L,1285,2,2,Shela
44.22,L,1107,2,2,Shela
78,L,1750,3,3,Shela
76,L,1758,3,3,Shela
64.51,L,1495,3,3,Shela
64.71,L,1495,3,3,Shela
64.61,L,1495,3,3,Shela
66,L,1495,3,3,Shela
46,L,1100,2,2,Shela
76,L,1750,3,3,Shela
42.71,L,1069,2,2,Shela
41,L,925,2,2,Shela
48,L,1285,2,2,Shela
94,L,1876,3,3,Shela
48.6,L,1210,2,2,Shela
85,L,1730,3,3,Shela
85.25,L,1730,3,3,Shela
85.5,L,1730,3,3,Shela
88.5,L,1730,3,3,Shela
88.25,L,1730,3,3,Shela
88,L,1730,3,3,Shela
66.5,L,1495,3,3,Shela
63,L,1520,3,3,Shela
45,L,925,2,2,Shela
67,L,1450,3,3,Shela
65,L,1405,3,3,Shela
70,L,1725,3,3,Shela
39,L,1050,2,2,Shela
40,L,1080,2,2,Shela
40,L,1140,2,2,Shela
65,L,1475,3,3,Shela
71,L,1475,3,3,Shela
90,L,1709,3,3,Shela
45.75,L,1150,2,2,Shela
42.5,L,1085,2,2,Shela
42.25,L,1085,2,2,Shela
53.5,L,1225,2,2,Shela
53.2,L,1225,2,2,Shela
53,L,1225,2,2,Shela
54,L,1228,2,2,Shela
53.5,L,1228,2,2,Shela
53,L,1228,2,2,Shela
52.7,L,1210,2,2,Shela
52.5,L,1210,2,2,Shela
52,L,1210,2,2,Shela
45.8,L,1150,2,2,Shela
64.5,L,1492,3,3,Shela
64.5,L,1492,3,3,Shela
64,L,1484,3,3,Shela
57.4,L,1505,3,3,Shela
57.5,L,1505,3,3,Shela
65.7,L,1500,3,3,Shela
65,L,1500,3,3,Shela
65.5,L,1500,3,3,Shela
66,L,1505,3,3,Shela
65.9,L,1505,3,3,Shela
65.8,L,1505,3,3,Shela
57.3,L,1500,3,3,Shela
58.5,L,1520,3,3,Shela
58,L,1520,3,3,Shela
64.3,L,1510,3,3,Shela
64.44,L,1510,3,3,Shela
72.4,L,1783,3,3,Shela
72.2,L,1783,3,3,Shela
64.2,L,1285,2,2,Shela
64.1,L,1285,2,2,Shela
64,L,1285,2,2,Shela
59,L,1470,3,3,Shela
58.9,L,1470,3,3,Shela
58.8,L,1470,3,3,Shela
45.8,L,1140,2,2,Shela
45.7,L,1140,2,2,Shela
45.6,L,1140,2,2,Shela
65.2,L,1750,3,3,Shela
65,L,1750,3,3,Shela
64.75,L,1750,3,3,Shela
44.5,L,1185,2,2,Shela
44,L,1185,2,2,Shela
43.84,L,1185,2,2,Shela
50.41,L,1420,2,2,Shela
43.5,L,1150,2,2,Shela
50,L,1520,3,3,Shela
72.2,L,1783,3,3,Shela
98.63,L,2013,3,3,Shela
70,L,1475,3,3,Shela
38.5,L,1069,2,2,Shela
39.85,L,1107,2,2,Shela
59.91,L,1510,3,3,Shela
51.45,L,1470,3,3,Shela
51.45,L,1470,3,3,Shela
39.9,L,1140,2,2,Shela
39.9,L,1140,2,2,Shela
39.37,L,1125,2,2,Shela
39.37,L,1125,2,2,Shela
51.27,L,1465,3,3,Shela
51.27,L,1465,3,3,Shela
73,L,968,3,3,Shela
73,L,968,3,3,Shela
47.22,L,591,2,2,Shela
47.22,L,591,2,2,Shela
61.22,L,764,3,3,Shela
61.22,L,764,3,3,Shela
49.52,L,621,2,2,Shela
49.52,L,621,2,2,Shela
61.43,L,776,3,3,Shela
61.43,L,776,3,3,Shela
65.8,L,1505,3,3,Shela
60.34,L,1510,3,3,Shela
87,L,1730,3,3,Shela
87,L,1730,3,3,Shela
87,L,1730,3,3,Shela
44.5,L,1213,2,2,Shela
39.57,L,1067,2,2,Shela
40.2,L,1084,2,2,Shela
44.97,L,1213,2,2,Shela
45.22,L,1220,2,2,Shela
57.99,L,817,3,3,Shela
75,L,1703,3,3,Shela
59,L,1502,3,3,Shela
46,L,1285,2,2,Shela
51,L,1143,2,2,Shela
66.9,L,1508,3,3,Shela
43.3,L,1082,2,2,Shela
65.4,L,1651,3,3,Shela
48.52,L,1210,2,2,Shela
41.81,L,1130,2,2,Shela
49.52,L,1209,2,2,Shela
75,L,1703,3,3,Shela
42,L,929,2,2,Shela
70,L,1437,3,3,Shela
68.5,L,1475,3,3,Shela
82,L,1450,3,3,Shela
48,L,1140,2,2,Shela
55,L,1285,2,2,Shela
58,L,1610,3,3,Shela
79,L,1700,3,3,Shela
92,L,2041,3,3,Shela
72,L,1783,3,3,Shela
46,L,1150,2,2,Shela
44,L,1140,2,2,Shela
56,L,1470,3,3,Shela
64.75,L,1750,3,3,Shela
66.34,L,1701,3,3,Shela
67,L,1481,3,3,Shela
52,L,1285,2,2,Shela
75,L,3121,3,3,Shela
75,L,1725,3,3,Shela
68,L,1436,3,3,Shela
42.71,L,1069,2,2,Shela
52,L,1285,2,2,Shela
65,L,1500,3,3,Shela
51.5,L,1200,2,2,Shela
47.27,L,1525,3,3,Shela
42.12,L,1085,2,2,Shela
29,L,721,1,1,Shela
81.2,L,2013,3,3,Shela
70.2,L,926,3,3,Shela
70,L,916,3,3,Shela
70,L,916,3,3,Shela
70.3,L,931,3,3,Shela
70.3,L,931,3,3,Shela
54.45,L,929,3,3,Shela
46.55,L,1525,3,3,Shela
58.7,L,1505,3,3,Shela
37.6,L,1213,2,2,Shela
47.23,L,1340,3,3,Shela
60.37,L,1725,3,3,Shela
41.1,L,925,2,2,Shela
53,L,1250,3,3,Shela
61.2,L,1610,3,3,Shela
91.77,L,2415,3,3,Shela
41.54,L,1340,3,3,Shela
37.85,L,1200,2,2,Shela
57.27,L,1548,3,3,Shela
58,L,1450,3,3,Shela
36.34,L,1085,2,2,Shela
35.27,L,1069,2,2,Shela
41.81,L,1185,2,2,Shela
42.18,L,1140,2,2,Shela
40,L,1105,2,2,Shela
38.4,L,1200,2,2,Shela
35.27,L,1069,2,2,Shela
55,L,1100,3,3,Shela
49,L,1250,3,3,Shela
57,L,1450,3,3,Shela
52,L,1500,3,3,Shela
55,L,1505,3,3,Shela
40,L,1070,2,2,Shela
58.2,L,1500,3,3,Shela
63.31,L,786,3,3,Shela
50.78,L,630,2,2,Shela
63.57,L,789,3,3,Shela
63.57,L,789,3,3,Shela
50.65,L,1510,3,3,Shela
63.82,L,1725,3,3,Shela
37.5,L,1085,2,2,Shela
64,L,1492,3,3,Shela
52,L,1228,2,2,Shela
57,L,1500,3,3,Shela
55,L,1510,3,3,Shela
46,L,1210,2,2,Shela
41.98,L,1085,2,2,Shela
64.63,L,1701,3,3,Shela
59.99,L,1725,3,3,Shela
67,L,1250,3,3,Shela
60.37,L,1725,3,3,Shela
39.28,L,1069,2,2,Shela
58,L,1500,3,3,Shela
45.95,L,1436,3,3,Shela
67.1,L,1750,3,3,Shela
64.16,L,1465,3,3,Shela
46.5,L,1140,2,2,Shela
60,L,1455,3,3,Shela
46.5,L,1125,2,2,Shela
37.67,L,1215,2,2,Shela
45,L,1340,3,3,Shela
39.5,L,671,2,2,Shela
65,L,1450,2,2,Shela
43,L,924,2,2,Shela
56,L,1260,3,3,Shela
61,L,1250,3,3,Shela
68,L,1481,3,3,Shela
67,L,1440,3,3,Shela
65,L,1500,3,3,Shela
55,L,1340,3,3,Shela
53,L,1251,3,3,Shela
46,L,1050,2,2,Shela
60,L,1435,3,3,Shela
33,L,721,1,1,Shela
51,L,1140,2,2,Shela
51,L,1185,2,2,Shela
63,L,1470,3,3,Shela
72.25,L,1750,3,3,Shela
90,L,1709,3,3,Shela
54.24,L,786,3,3,Shilaj
54.24,L,786,3,3,Shilaj
54.45,L,789,3,3,Shilaj
54.45,L,789,3,3,Shilaj
54.46,L,789,3,3,Shilaj
54.46,L,789,3,3,Shilaj
64,L,1470,3,3,Shela
75,L,1750,3,3,Shela
65,L,1510,3,3,Shela
81,L,1500,3,3,Shela
62.08,L,926,3,3,Shela
57.08,L,916,3,3,Shela
69.08,L,931,3,3,Shela
65,L,1500,3,3,Shela
70,L,1425,3,3,Shela
68,L,1436,3,3,Shela
53,L,1125,2,2,Shela
55.5,L,1285,2,2,Shela
72,L,1435,3,3,Shela
62,L,1440,3,3,Shela
71,L,1435,3,3,Shela
98.5,L,2013,3,3,Shela
67,L,1450,3,3,Shela
51,L,1260,3,3,Shela
87,L,1730,3,3,Shela
57.81,L,1500,3,3,Shela
65.8,L,1505,3,3,Shela
40,L,925,2,2,Shela
40,L,1215,2,2,Shela
63,L,1492,3,3,Shela
37.38,L,1068,2,2,Shela
59.5,L,1700,3,3,Shela
95,L,1876,3,3,Shela
42.98,L,1228,2,2,Shela
72,L,1700,3,3,Shela
41.5,L,1340,3,3,Shela
44.1,L,1260,2,2,Shela
72,L,1700,3,3,Shela
77,L,1730,3,3,Shela
39,L,1085,2,2,Shela
45,L,1050,2,2,Shela
65,L,1500,3,3,Shela
72,L,1475,3,3,Shela
50,L,1140,2,2,Shela
78,L,1710,3,3,Shela
58.8,L,1481,3,3,Shela
70,L,1475,3,3,Shela
63,L,1510,3,3,Shela
60.34,L,1510,3,3,Shela
38.59,L,785,3,3,Shela
37.69,L,767,3,3,Shela
59.8,L,1510,3,3,Shela
38.59,L,785,3,3,Shela
95,L,2013,3,3,Shela
68,L,1481,3,3,Shela
47.7,L,1140,2,2,Shela
82,L,1433,3,3,Shela
48,L,1151,2,2,Shela
73.59,L,1795,3,3,Shela
39.68,L,1280,2,2,Shela
54.56,L,1760,3,3,Shela
51,L,1140,2,2,Shela
59,L,1460,2,2,Shela
70,L,1709,3,3,Shela
80,L,1700,3,3,Shela
75,L,1709,3,3,Shela
41.81,L,1130,2,2,Shela
53.6,L,1510,3,3,Shela
58.25,L,1505,3,3,Shela
58.8,L,1470,3,3,Shela
66,L,1505,3,3,Shela
60,L,1360,3,3,Shela
70,L,1295,2,2,Shela
52,L,1050,2,2,Shela
70,L,1285,2,2,Shela
99.9,L,2700,4,4,Shela
63.82,L,1725,3,3,Shela
42,L,925,2,2,Shela
70,L,1441,3,3,Shela
90,L,1433,3,3,Shela
63,L,1505,3,3,Shela
80.52,L,2013,3,3,Shela
60,L,1200,2,2,Shela
61.25,L,968,3,3,Shela
42.12,L,570,2,2,Shela
47.23,L,591,2,2,Shela
58,L,1285,2,2,Shela
80,L,960,2,2,Shela
70,L,1435,3,3,Shela
65,L,1590,3,3,Shela
50,L,1285,2,2,Shela
70,L,1440,3,3,Shela
50,L,1075,2,2,Shela
46,L,1050,2,2,Shela
80,L,1700,3,3,Shela
63.82,L,1725,3,3,Shela
65.8,L,1500,3,3,Shela
61.46,L,1750,3,3,Shela
38.49,L,1085,2,2,Shela
52,L,1505,3,3,Shela
36.15,L,1125,2,2,Shela
36.57,L,1140,2,2,Shela
46.99,L,1465,3,3,Shela
41.59,L,1185,2,2,Shela
51.43,L,1465,3,3,Shela
51.62,L,1470,3,3,Shela
33.6,L,1084,2,2,Shela
37.82,L,1220,2,2,Shela
57.24,L,1590,3,3,Shela
45,L,1250,2,2,Shela
65,L,1400,3,3,Shela
59.8,L,1435,3,3,Shela
37.4,L,1069,2,2,Shela
34.57,L,1213,2,2,Shela
64,L,1475,3,3,Shela
58.6,L,1140,2,2,Shela
58.6,L,1465,3,3,Shela
41.81,L,1130,2,2,Shela
64.75,L,1750,3,3,Shela
78,L,1425,3,3,Shela
54.9,L,1484,3,3,Shela
53.6,L,1228,2,2,Shela
94.9,L,2014,3,3,Shela
68,L,1475,3,3,Shela
58.37,L,1503,3,3,Shela
65,L,1435,3,3,Shela
80,L,1435,3,3,Shela
73.59,L,1795,3,3,Shela
73.59,L,1795,3,3,Shela
75.03,L,1830,3,3,Shela
75.03,L,1830,3,3,Shela
73.59,L,1795,3,3,Shela
73.59,L,1795,3,3,Shela
75.03,L,1830,3,3,Shela
75.03,L,1830,3,3,Shela
60.34,L,1510,3,3,Shela
60.34,L,1510,3,3,Shela
60.34,L,1510,3,3,Shela
60.34,L,1510,3,3,Shela
73,L,968,3,3,Shela
47.22,L,591,2,2,Shela
47.22,L,591,2,2,Shela
73,L,968,3,3,Shela
47.22,L,591,2,2,Shela
73,L,968,3,3,Shela
47.22,L,591,2,2,Shela
61.22,L,764,3,3,Shela
61.22,L,764,3,3,Shela
49.52,L,621,2,2,Shela
49.52,L,621,2,2,Shela
61.43,L,776,3,3,Shela
61.43,L,776,3,3,Shela
54,L,1060,3,3,Shela
64,L,1021,3,3,Shela
36.5,L,1085,2,2,Shela
60.9,L,906,3,3,Shela
61,L,1615,3,3,Shela
64.5,L,2013,3,3,Shela
44.22,L,1107,2,2,Shela
44.22,L,1107,2,2,Shela
48.51,L,1215,2,2,Shela
48.51,L,1215,2,2,Shela
44.22,L,1107,2,2,Shela
44.22,L,1107,2,2,Shela
48.51,L,1215,2,2,Shela
48.51,L,1215,2,2,Shela
48.43,L,1213,2,2,Shela
48.43,L,1213,2,2,Shela
42.71,L,1069,2,2,Shela
42.71,L,1069,2,2,Shela
44.99,L,1340,3,3,Shela
44.99,L,1340,3,3,Shela
44.99,L,1340,3,3,Shela
44.99,L,1340,3,3,Shela
70,L,1590,3,3,Shela
54,L,1228,2,2,Shela
54,L,579,2,2,Shela
68,L,1481,3,3,Shela
39.28,L,1069,2,2,Shela
39.57,L,1067,2,2,Shela
56,L,1750,3,3,Shela
45.6,L,1340,3,3,Shela
56.5,L,1228,2,2,Shela
45.4,L,1085,2,2,Shela
67,L,1510,3,3,Shela
70.55,L,1465,3,3,Shela
66,L,1465,3,3,Shela
40.64,L,1067,2,2,Shela
46,L,1100,2,2,Shela
65.8,L,1505,3,3,Shela
48.5,L,1150,2,2,Shela
70.25,L,1615,3,3,Shela
63,L,1505,3,3,Shela
20,L,650,1,1,Shela
67,L,1492,3,3,Shela
52,L,1208,2,2,Shela
48,L,1340,3,3,Shela
43,L,1100,2,2,Shela
62.89,L,1615,3,3,Shela
46,L,1250,2,2,Shela
90.45,L,2015,3,3,Shela
96.5,L,2013,3,3,Shela
31,L,714,1,1,Shela
78,L,1880,3,3,Shela
80,L,1770,3,3,Shela
53,L,1295,2,2,Shela
54,L,1285,2,2,Shela
38.87,L,1215,2,2,Shela
38,L,1140,2,2,Shela
90,L,1436,3,3,Shela
62.93,L,1701,3,3,Shela
41,L,1120,2,2,Shela
60,L,1440,3,3,Shela
53,L,1472,3,3,Shela
70,L,1472,3,3,Shela
70,L,1472,3,3,Shela
66.5,L,1475,3,3,Shela
66,L,1475,3,3,Shela
41,L,925,2,2,Shela
42,L,925,2,2,Shela
40,L,925,2,2,Shela
49,L,1140,2,2,Shela
68,L,1472,3,3,Shela
48.5,L,1615,3,3,Shela
49.7,L,1655,3,3,Shela
55.28,L,1783,3,3,Shela
56.5,L,1450,3,3,Shela
38.8,L,1255,2,2,Shela
44.35,L,1435,3,3,Shela
28,L,1150,2,2,Shela
48.5,L,1495,2,2,Shela
38.5,L,1180,2,2,Shela
47.2,L,1450,3,3,Shela
89.18,L,2623,4,4,Shela
30.99,L,1085,2,2,Shela
41.85,L,975,3,3,Shela
39.13,L,1505,3,3,Shela
37.52,L,1255,2,2,Shela
42.9,L,1435,3,3,Shela
35.6,L,1228,2,2,Shela
35.75,L,1505,3,3,Shela
37.2,L,1125,2,2,Shela
48.34,L,1470,3,3,Shela
39,L,1130,2,2,Shela
41.5,L,1185,2,2,Shela
51.5,L,1470,3,3,Shela
57.5,L,1505,3,3,Shela
36,L,1210,2,2,Shela
43.1,L,1484,3,3,Shela
54.75,L,1505,3,3,Shela
47.5,L,1505,3,3,Shela
50.17,L,1701,3,3,Shela
48.34,L,1465,3,3,Shela
37.29,L,1130,2,2,Shela
58,L,1435,3,3,Shela
37.6,L,1213,2,2,Shela
50,L,1280,2,2,Shela
55,L,1540,3,3,Shela
31.51,L,855,2,2,Shilaj
30.24,L,1260,2,2,Shilaj
70.68,L,2209,3,3,Shilaj
45,L,1050,2,2,Shela
73.59,L,1795,3,3,Shela
75.03,L,1830,3,3,Shela
73.59,L,1795,3,3,Shela
75.03,L,1830,3,3,Shela
73.59,L,1795,3,3,Shela
73.59,L,1795,3,3,Shela
75.03,L,1830,3,3,Shela
75.03,L,1830,3,3,Shela
65,L,1500,3,3,Shela
70.2,L,926,3,3,Shela
70,L,916,3,3,Shela
70.3,L,931,3,3,Shela
44.39,L,820,3,3,Shela
36.54,L,675,2,2,Shela
30.24,L,1260,2,2,Shilaj
70.68,L,2209,3,3,Shilaj
45,L,1050,2,2,Shela
73.59,L,1795,3,3,Shela
75.03,L,1830,3,3,Shela
73.59,L,1795,3,3,Shela
75.03,L,1830,3,3,Shela
73.59,L,1795,3,3,Shela
73.59,L,1795,3,3,Shela
75.03,L,1830,3,3,Shela
75.03,L,1830,3,3,Shela
65,L,1500,3,3,Shela
70.2,L,926,3,3,Shela
70,L,916,3,3,Shela
70.3,L,931,3,3,Shela
44.39,L,820,3,3,Shela
36.54,L,675,2,2,Shela
79.17,L,1820,3,3,Shilaj
81,L,1750,3,3,Shilaj
74.6,L,1755,3,3,Shilaj
67,L,1550,3,3,Shilaj
75.5,L,1760,3,3,Shilaj
78.12,L,1798,3,3,Shilaj
81,L,1750,3,3,Shilaj
70.75,L,1655,3,3,Shilaj
75.5,L,1760,3,3,Shilaj
81,L,1750,3,3,Shilaj
75.5,L,1760,3,3,Shilaj
70,L,959,3,3,Shilaj
75.5,L,1760,3,3,Shilaj
82,L,1651,3,3,Shilaj
78.75,L,1750,3,3,Shilaj
76.12,L,1750,3,3,Shilaj
81,L,1626,3,3,Shilaj
63,L,1750,3,3,Shilaj
83,L,1585,3,3,Shilaj
50,L,1035,2,2,Shilaj
81,L,1750,3,3,Shilaj
97,L,1760,3,3,Shilaj
70,L,1301,3,3,Shilaj
81,L,1750,3,3,Shilaj
59,L,1300,3,3,Shilaj
81,L,1750,3,3,Shilaj
70,L,1653,3,3,Shilaj
43,L,1050,2,2,Shilaj
77.05,L,1550,3,3,Shilaj
61.99,L,764,3,3,Shilaj
72,L,1540,3,3,Shilaj
54,L,1093,2,2,Shilaj
70,L,1530,3,3,Shilaj
72,L,1440,3,3,Shilaj
90,L,2250,3,3,Shilaj
45,L,1053,2,2,Shilaj
70.2,L,1750,3,3,Shilaj
79,L,1755,3,3,Shilaj
65,L,1651,3,3,Shilaj
72.62,L,1750,3,3,Shilaj
49.7,L,1062,2,2,Shilaj
81,L,1750,3,3,Shilaj
94,L,1750,3,3,Shilaj
73,L,1530,3,3,Shilaj
87,L,1550,3,3,Shilaj
68,L,1550,3,3,Shilaj
75.5,L,1760,3,3,Shilaj
65,L,1323,3,3,Shilaj
75,L,1629,3,3,Shilaj
47,L,1035,2,2,Shilaj
75,L,1728,3,3,Shilaj
48,L,1062,2,2,Shilaj
81,L,1750,3,3,Shilaj
62,L,1520,3,3,Shilaj
67,L,1550,3,3,Shilaj
62,L,1285,2,2,Shilaj
65,L,1485,3,3,Shilaj
65,L,1553,3,3,Shilaj
91,L,1500,3,3,Shilaj
43.84,L,1185,2,2,Shilaj
98,L,1745,3,3,Shilaj
78,L,1761,3,3,Shilaj
79.17,L,1820,3,3,Shilaj
43.25,L,1185,2,2,Shilaj
53,L,1170,2,2,Shilaj
55,L,1170,2,2,Shilaj
83.2,L,1935,3,3,Shilaj
70,L,1750,3,3,Shilaj
68,L,1245,2,2,Shilaj
64,L,1750,3,3,Shilaj
81,L,1750,3,3,Shilaj
88,L,1550,3,3,Shilaj
62,L,1170,2,2,Shilaj
81,L,1750,3,3,Shilaj
69.75,L,1550,3,3,Shilaj
68,L,1483,3,3,Shilaj
66,L,1651,3,3,Shilaj
47,L,1048,2,2,Shilaj
82,L,1626,3,3,Shilaj
53.66,L,1470,3,3,Shilaj
65,L,1180,2,2,Shilaj
54,L,1215,2,2,Shilaj
70,L,1530,3,3,Shilaj
75.5,L,1760,3,3,Shilaj
54.5,L,1050,2,2,Shilaj
75,L,1530,3,3,Shilaj
75.5,L,1760,3,3,Shilaj
75.5,L,1760,3,3,Shilaj
79.17,L,1820,3,3,Shilaj
79.17,L,1820,3,3,Shilaj
79.17,L,1820,3,3,Shilaj
78.12,L,1798,3,3,Shilaj
78.12,L,1798,3,3,Shilaj
73,L,1575,3,3,Shilaj
91.3,L,1760,3,3,Shilaj
91,L,1750,3,3,Shilaj
76.12,L,1750,3,3,Shilaj
76.12,L,1750,3,3,Shilaj
76.12,L,1750,3,3,Shilaj
81,L,1750,3,3,Shilaj
79,L,1530,3,3,Shilaj
73,L,1410,2,2,Shilaj
81,L,1750,3,3,Shilaj
81,L,1750,3,3,Shilaj
63,L,1450,2,2,Shilaj
82,L,1440,3,3,South
65,L,1440,3,3,South
92,L,1750,3,3,South
46,L,1230,2,2,South
92,L,1950,3,3,South
64.75,L,1750,3,3,South
40,L,1245,2,2,South
60,L,1170,2,2,South
72,L,1440,3,3,South
39,L,855,2,2,South
43,L,1230,2,2,South
70,L,1750,3,3,South
90,L,1890,3,3,South
75.03,L,1830,3,3,South
78,L,1754,3,3,South
63.87,L,1750,3,3,South
79,L,1761,3,3,South
55,L,1200,2,2,South
40,L,900,1,1,South
55,L,1170,2,2,South
28,L,1250,2,2,South
57,L,1440,3,3,South
71.58,L,1725,3,3,South
45,L,1185,2,2,South
89,L,1414,3,3,South
62,L,1197,2,2,South
98,L,1926,3,3,South
59.5,L,1692,3,3,South
93,L,2880,3,3,South
48,L,1250,2,2,South
55,L,1200,2,2,South
95,L,1651,3,3,South
80,L,1800,3,3,South
69,L,1435,3,3,South
64.75,L,1750,3,3,South
55,L,1230,2,2,South
95,L,1418,3,3,South
70,L,1440,3,3,South
73,L,1450,3,3,South
46,L,1323,2,2,South
54,L,1242,2,2,South
